Date,Cash,MarketValue,Equity,RealizedPnL,UnrealizedPnL,GrossExposure,NetExposure,Drawdown,DailyPnL,VaR
2024-10-29,29.55562500000451,185564.00100000002,185593.55662500003,44180.54946620009,41596.007158800014,185564.00100000002,185564.00100000002,0.0048229263652335725,300.1350000000384,3456.771960000028
2024-10-30,29.55562500000451,185002.572,185032.127625,44180.54946620009,41034.5781588,185002.572,185002.572,0.007833382543960979,-561.4290000000328,3456.771960000028
2024-10-31,29.55562500000451,181375.914,181405.469625,44180.54946620009,37407.9201588,181375.914,181375.914,0.027279999986648342,-3626.657999999996,3658.417740000013
2024-11-01,29.55562500000451,182141.49899999998,182171.054625,44180.54946620009,38173.5051588,182141.49899999998,182141.49899999998,0.023174832470202165,765.5849999999919,3658.417740000013
2024-11-04,29.55562500000451,181748.916,181778.471625,44180.54946620009,37780.922158800015,181748.916,181748.916,0.025279914177796934,-392.58299999998417,3658.417740000013
2024-11-05,29.55562500000451,183946.803,183976.35862500002,44180.54946620009,39978.80915880001,183946.803,183946.803,0.013494554854900708,2197.887000000017,3658.417740000013
2024-11-06,29.55562500000451,188520.73200000002,188550.28762500003,44180.54946620009,44552.73815880001,188520.73200000002,188520.73200000002,0.0,4573.929000000004,3658.417740000013
2024-11-07,29.55562500000451,189978.39299999998,190007.948625,44180.54946620009,46010.39915879999,189978.39299999998,189978.39299999998,0.0,1457.6609999999637,3658.417740000013
2024-11-08,29.55562500000451,190801.11599999998,190830.671625,44180.54946620009,46833.12215879999,190801.11599999998,190801.11599999998,0.0,822.7229999999981,3658.417740000013
2024-11-11,29.55562500000451,190983.123,191012.678625,44180.54946620009,47015.129158799995,190983.123,190983.123,0.0,182.00700000001234,3658.417740000013
2024-11-12,29.55562500000451,190389.594,190419.14962500002,44180.54946620009,46421.600158800014,190389.594,190389.594,0.0031072754137185243,-593.5289999999804,3658.417740000013
2024-11-13,29.55562500000451,190482.04200000002,190511.59762500002,44180.54946620009,46514.04815880002,190482.04200000002,190482.04200000002,0.002623286598601703,92.44800000000396,3658.417740000013
2024-11-14,29.55562500000451,189257.427,189286.982625,44180.54946620009,45289.4331588,189257.427,189257.427,0.00903445788218026,-1224.6150000000198,3658.417740000013
2024-11-15,29.55562500000451,186833.55599999998,186863.111625,44180.54946620009,42865.562158799985,186833.55599999998,186833.55599999998,0.021724039628523952,-2423.8710000000137,3658.417740000013
2024-11-18,29.55562500000451,187598.81999999998,187628.375625,44180.54946620009,43630.826158799995,187598.81999999998,187598.81999999998,0.017717687770057125,765.2639999999956,3658.417740000013
2024-11-19,29.55562500000451,188284.47600000002,188314.03162500003,44180.54946620009,44316.48215880002,188284.47600000002,188284.47600000002,0.01412810405794061,685.6560000000463,3658.417740000013
2024-11-20,29.55562500000451,188348.355,188377.91062500002,44180.54946620009,44380.361158800006,188348.355,188348.355,0.013793681230828726,63.87899999998626,3658.417740000013
2024-11-21,29.55562500000451,189359.505,189389.060625,44180.54946620009,45391.51115879999,189359.505,189359.505,0.008500053565488748,1011.1499999999942,3658.417740000013
2024-11-22,29.55562500000451,189946.29299999998,189975.84862499998,44180.54946620009,45978.299158799986,189946.29299999998,189946.29299999998,0.005428069002872538,586.7879999999714,3658.417740000013
2024-11-25,29.55562500000451,190590.54,190620.09562500002,44180.54946620009,46622.54615880001,190590.54,190590.54,0.002055271947527165,644.2470000000321,3658.417740000013
2024-11-26,29.55562500000451,191585.961,191615.51662500002,44180.54946620009,47617.967158800006,191585.961,191585.961,0.0,995.4210000000021,3658.417740000013
2024-11-27,29.55562500000451,191005.593,191035.148625,44180.54946620009,47037.59915880001,191005.593,191005.593,0.003028815255790701,-580.3680000000168,3658.417740000013
2024-11-29,29.55562500000451,192191.688,192221.243625,44180.54946620009,48223.69415879999,192191.688,192191.688,0.0,1186.0950000000012,3658.417740000013
2024-12-02,29.55562500000451,192536.442,192565.99762500002,44180.54946620009,48568.44815880001,192536.442,192536.442,0.0,344.75400000001537,3658.417740000013
2024-12-03,29.55562500000451,192625.68000000002,192655.23562500003,44180.54946620009,48657.68615880002,192625.68000000002,192625.68000000002,0.0,89.23800000001211,3658.417740000013
2024-12-04,29.55562500000451,193821.72600000002,193851.28162500003,44180.54946620009,49853.73215880002,193821.72600000002,193821.72600000002,0.0,1196.046000000002,3658.417740000013
2024-12-05,29.55562500000451,193502.652,193532.207625,44180.54946620009,49534.65815880001,193502.652,193502.652,0.0016459731260238053,-319.07400000002235,3658.417740000013
2024-12-06,29.55562500000451,193869.87600000002,193899.43162500003,44180.54946620009,49901.882158800014,193869.87600000002,193869.87600000002,0.0,367.22400000001653,3658.417740000013
2024-12-09,29.55562500000451,192871.245,192900.800625,44180.54946620009,48903.25115880001,192871.245,192871.245,0.005150252332515175,-998.631000000023,3658.417740000013
2024-12-10,29.55562500000451,192271.617,192301.172625,44180.54946620009,48303.623158799994,192271.617,192271.617,0.008242721428348693,-599.627999999997,3658.417740000013
2024-12-11,29.55562500000451,193758.16799999998,193787.72362499998,44180.54946620009,49790.174158799986,193758.16799999998,193758.16799999998,0.0005761130863760589,1486.5509999999776,3658.417740000013
2024-12-12,29.55562500000451,192759.53699999998,192789.092625,44180.54946620009,48791.54315879999,192759.53699999998,192759.53699999998,0.005726365418891084,-998.630999999994,3658.417740000013
2024-12-13,29.55562500000451,192721.33800000002,192750.89362500003,44180.54946620009,48753.34415880002,192721.33800000002,192721.33800000002,0.005923369606473442,-38.198999999964144,3658.417740000013
2024-12-16,29.55562500000451,193544.382,193573.93762500002,44180.54946620009,49576.38815880001,193544.382,193544.382,0.0016786743378882558,823.0439999999944,3658.417740000013
2024-12-17,29.55562500000451,192746.697,192776.252625,44180.54946620009,48778.7031588,192746.697,192746.697,0.005792585313876795,-797.6850000000268,3658.417740000013
2024-12-18,29.55562500000451,187002.402,187031.957625,44180.54946620009,43034.40815880001,187002.402,187002.402,0.03541771083311712,-5744.294999999984,3842.983110000008
2024-12-19,29.55562500000451,186944.943,186974.498625,44180.54946620009,42976.94915880002,186944.943,186944.943,0.03571404486317827,-57.45900000000256,3842.983110000008
2024-12-20,29.55562500000451,189190.33800000002,189219.89362500003,44180.54946620009,45222.34415880002,189190.33800000002,189190.33800000002,0.024133840727548858,2245.3950000000186,3842.983110000008
2024-12-23,29.55562500000451,190323.14700000003,190352.70262500003,44180.54946620009,46355.153158800014,190323.14700000003,190323.14700000003,0.018291590492432893,1132.8090000000084,3842.983110000008
2024-12-24,29.55562500000451,192438.53699999998,192468.092625,44180.54946620009,48470.54315879999,192438.53699999998,192438.53699999998,0.007381862793534303,2115.3899999999558,3842.983110000008
2024-12-26,29.55562500000451,192451.377,192480.93262500002,44180.54946620009,48483.38315880002,192451.377,192451.377,0.007315642898548442,12.840000000025611,3842.983110000008
2024-12-27,29.55562500000451,190425.546,190455.101625,44180.54946620009,46457.552158800005,190425.546,190425.546,0.01776348682992183,-2025.8310000000056,3842.983110000008
2024-12-30,29.55562500000451,188252.37600000002,188281.93162500003,44180.54946620009,44284.382158800014,188252.37600000002,188252.37600000002,0.02897120405625634,-2173.1699999999837,3842.983110000008
2024-12-31,29.55562500000451,187567.683,187597.238625,44180.54946620009,43599.6891588,187567.683,187567.683,0.032502379956370474,-684.6930000000284,3842.983110000008
2025-01-02,29.55562500000451,187106.72699999998,187136.282625,44180.54946620009,43138.73315879999,187106.72699999998,187106.72699999998,0.034879674186358164,-460.9560000000056,3842.983110000008
2025-01-03,29.55562500000451,189446.175,189475.730625,44180.54946620009,45478.18115879999,189446.175,189446.175,0.022814409319958363,2339.448000000004,3842.983110000008
2025-01-06,29.55562500000451,190537.575,190567.13062500002,44180.54946620009,46569.58115880002,190537.575,190537.575,0.017185718246171298,1091.4000000000233,3842.983110000008
2025-01-07,29.55562500000451,188383.665,188413.22062500002,44180.54946620009,44415.67115880001,188383.665,188383.665,0.02829410563002732,-2153.9100000000035,3842.983110000008
2025-01-08,29.55562500000451,188659.08299999998,188688.638625,44180.54946620009,44691.089158799994,188659.08299999998,188659.08299999998,0.026873688882583558,275.417999999976,3842.983110000008
2025-01-10,29.55562500000451,185778.429,185807.984625,44180.54946620009,41810.43515880001,185778.429,185778.429,0.04173012232263171,-2880.6539999999804,3842.983110000008
2025-01-13,29.55562500000451,186066.687,186096.242625,44180.54946620009,42098.69315880002,186066.687,186066.687,0.04024348568020209,288.25800000000163,3842.983110000008
2025-01-14,29.55562500000451,186322.52399999998,186352.07962499998,44180.54946620009,42354.53015879999,186322.52399999998,186322.52399999998,0.0389240542726116,255.83699999997043,3842.983110000008
2025-01-15,29.55562500000451,189711.96300000002,189741.51862500003,44180.54946620009,45743.96915880002,189711.96300000002,189711.96300000002,0.021443657493753626,3389.439000000042,3842.983110000008
2025-01-16,29.55562500000451,189346.986,189376.541625,44180.54946620009,45378.9921588,189346.986,189346.986,0.023325958008723037,-364.9770000000135,3842.983110000008
2025-01-17,29.55562500000451,191247.948,191277.503625,44180.54946620009,47279.95415880001,191247.948,191247.948,0.013522102556085892,1900.9619999999995,3842.983110000008
2025-01-21,29.55562500000451,192998.682,193028.237625,44180.54946620009,49030.688158799996,192998.682,192998.682,0.004493019874781789,1750.7339999999967,3842.983110000008
2025-01-22,29.55562500000451,194083.66199999998,194113.217625,44180.54946620009,50115.66815879999,194083.66199999998,194083.66199999998,0.0,1084.9799999999814,3842.983110000008
2025-01-23,29.55562500000451,195142.962,195172.517625,44180.54946620009,51174.96815880001,195142.962,195142.962,0.0,1059.3000000000175,3842.983110000008
2025-01-24,29.55562500000451,194573.187,194602.742625,44180.54946620009,50605.19315880002,194573.187,194573.187,0.0029193403196998606,-569.7749999999942,3842.983110000008
2025-01-27,29.55562500000451,191820.933,191850.488625,44180.54946620009,47852.9391588,191820.933,191820.933,0.017020987587929155,-2752.2540000000154,3842.983110000008
2025-01-28,29.55562500000451,193468.947,193498.502625,44180.54946620009,49500.9531588,193468.947,193468.947,0.008577104094216933,1648.0139999999956,3842.983110000008
2025-01-29,29.55562500000451,192601.92599999998,192631.481625,44180.54946620009,48633.932158799995,192601.92599999998,192601.92599999998,0.013019435476475792,-867.0210000000079,3842.983110000008
2025-01-30,29.55562500000451,193635.546,193665.101625,44180.54946620009,49667.552158800005,193635.546,193635.546,0.007723505431724316,1033.6200000000244,3842.983110000008
2025-01-31,29.55562500000451,192605.136,192634.691625,44180.54946620009,48637.142158799994,192605.136,192605.136,0.013002988488759066,-1030.4100000000035,3842.983110000008
2025-02-03,29.55562500000451,191308.938,191338.493625,44180.54946620009,47340.94415879999,191308.938,191308.938,0.01964428212872988,-1296.198000000004,3842.983110000008
2025-02-04,29.55562500000451,192592.296,192621.851625,44180.54946620009,48624.302158800005,192592.296,192592.296,0.013068776439625524,1283.3580000000075,3842.983110000008
2025-02-05,29.55562500000451,193372.968,193402.523625,44180.54946620009,49404.97415880001,193372.968,193372.968,0.009068869026943803,780.6719999999914,3842.983110000008
2025-02-06,29.55562500000451,194045.142,194074.697625,44180.54946620009,50077.14815879999,194045.142,194045.142,0.005624869799083768,672.1739999999991,3842.983110000008
2025-02-07,29.55562500000451,192269.04900000003,192298.60462500004,44180.54946620009,48301.05515880002,192269.04900000003,192269.04900000003,0.014724988102688933,-1776.0929999999644,3842.983110000008
2025-02-10,29.55562500000451,193574.55599999998,193604.111625,44180.54946620009,49606.562158799985,193574.55599999998,193574.55599999998,0.00803599819834018,1305.5069999999541,3842.983110000008
2025-02-11,29.55562500000451,193721.895,193751.450625,44180.54946620009,49753.90115880001,193721.895,193721.895,0.007281081462147327,147.33900000000722,3842.983110000008
2025-02-12,29.55562500000451,193097.871,193127.42662500002,44180.54946620009,49129.877158800016,193097.871,193097.871,0.010478375874257956,-624.0239999999758,3842.983110000008
2025-02-13,29.55562500000451,195136.54200000002,195166.09762500002,44180.54946620009,51168.54815880002,195136.54200000002,195136.54200000002,3.28939754331547e-05,2038.671000000002,3842.983110000008
2025-02-14,29.55562500000451,195126.91199999998,195156.467625,44180.54946620009,51158.91815879999,195126.91199999998,195126.91199999998,8.223493858318497e-05,-9.63000000003376,3842.983110000008
2025-02-18,29.55562500000451,195699.89700000003,195729.45262500003,44180.54946620009,51731.903158800014,195699.89700000003,195699.89700000003,0.0,572.9850000000442,3842.983110000008
2025-02-19,29.55562500000451,196160.532,196190.08762500001,44180.54946620009,52192.5381588,196160.532,196160.532,0.0,460.6349999999802,3842.983110000008
2025-02-20,29.55562500000451,195344.55,195374.105625,44180.54946620009,51376.55615879999,195344.55,195344.55,0.004159139790791549,-815.9820000000182,3842.983110000008
2025-02-21,29.55562500000451,192003.261,192032.816625,44180.54946620009,48035.267158799994,192003.261,192003.261,0.02119001551162087,-3341.2889999999898,3842.983110000008
2025-02-24,29.55562500000451,191123.079,191152.634625,44180.54946620009,47155.08515880001,191123.079,191123.079,0.0256763889602244,-880.1820000000007,3842.983110000008
2025-02-25,29.55562500000451,190179.01799999998,190208.573625,44180.54946620009,46211.02415879999,190179.01799999998,190179.01799999998,0.03048835989835103,-944.0610000000161,3842.983110000008
2025-02-26,29.55562500000451,190274.99699999997,190304.55262499998,44180.54946620009,46307.00315879999,190274.99699999997,190274.99699999997,0.029999145579922018,95.97899999999208,3842.983110000008
2025-02-27,29.55562500000451,187238.016,187267.571625,44180.54946620009,43270.02215880002,187238.016,187238.016,0.04547893376272201,-3036.9809999999707,3842.983110000008
2025-02-28,29.55562500000451,190159.758,190189.313625,44180.54946620009,46191.76415880001,190159.758,190159.758,0.03058652999569455,2921.7419999999984,3842.983110000008
2025-03-03,29.55562500000451,186828.41999999998,186857.975625,44180.54946620009,42860.4261588,186828.41999999998,186828.41999999998,0.04756668449956314,-3331.338000000018,3842.983110000008
2025-03-04,29.55562500000451,184616.73,184646.28562500002,44180.54946620009,40648.736158800006,184616.73,184616.73,0.05883988401118894,-2211.689999999973,3842.983110000008
2025-03-05,29.55562500000451,186601.152,186630.707625,44180.54946620009,42633.15815880001,186601.152,186601.152,0.04872509164821779,1984.4219999999914,3842.983110000008
2025-03-06,29.55562500000451,183288.75300000003,183318.30862500003,44180.54946620009,39320.75915880002,183288.75300000003,183288.75300000003,0.0656087122230316,-3312.398999999976,3842.983110000008
2025-03-07,29.55562500000451,184315.953,184345.50862500002,44180.54946620009,40347.9591588,184315.953,184315.953,0.06037297369803852,1027.1999999999825,3842.983110000008
2025-03-10,29.55562500000451,179406.579,179436.134625,44180.54946620009,35438.58515880001,179406.579,179406.579,0.08539653151092784,-4909.374000000011,4459.367309999998
2025-03-11,13968.842010000004,164058.888,178027.73001,46907.375271667384,31303.354738332728,164058.888,164058.888,0.09257530711600351,-1408.4046150000067,4459.367309999998
2025-03-12,27977.139590000006,150999.574,178976.71359,49703.212272134675,29456.501317865415,150999.574,150999.574,0.08773824530779484,948.9835800000001,4459.367309999998
2025-03-13,41893.73051500001,135242.682,177136.412515,52407.342617601964,24912.06989739815,135242.682,135242.682,0.09711843926804001,-1840.3010749999958,4459.367309999998
2025-03-14,55751.03330000001,124008.183,179759.21630000003,55052.184823069256,24890.031476930853,124008.183,124008.183,0.08374975272148377,2622.8037850000255,4459.367309999998
2025-03-17,69774.802785,110828.00399999999,180602.806785,57863.493728536545,22922.313056463547,110828.00399999999,110828.00399999999,0.07944988979154609,843.5904849999642,4459.367309999998
2025-03-18,83848.66225000001,95646.798,179495.46025,60724.89261400384,18953.56763599626,95646.798,95646.798,0.08509414301761418,-1107.3465349999897,4459.367309999998
2025-03-19,97873.40654000001,82552.78,180426.18654000002,63537.17632447113,17072.010215528968,82552.78,82552.78,0.08035014039614118,930.7262900000205,4459.367309999998
2025-03-20,111910.62333500001,68219.074,180129.697335,66361.93253993843,13950.764795061681,68219.074,68219.074,0.08186137477392856,-296.48920500001987,4459.367309999998
2025-03-21,125888.826935,54142.08,180030.906935,69127.67556040571,11086.231374594396,54142.08,54142.08,0.08236491907219519,-98.79039999999804,4459.367309999998
2025-03-24,140154.972935,40759.68,180914.652935,72181.360980873,8916.291954127108,40759.68,40759.68,0.07786037956819544,883.7459999999846,4459.367309999998
2025-03-25,154533.59643499998,26471.160000000003,181004.756435,75347.52390134029,5840.232533659815,26471.160000000003,26471.160000000003,0.07740111324597318,90.10349999999744,4459.367309999998
2025-03-26,168909.470485,11940.390000000001,180849.860485,78510.93737180758,2521.9231131925244,11940.390000000001,11940.390000000001,0.0781906330014057,-154.89594999997644,4459.367309999998
2025-03-27,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,-32.99215600002208,4459.367309999998
2025-03-28,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-03-31,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-04-01,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-04-02,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-04-03,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-04-04,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-04-07,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-04-08,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-04-09,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-04-10,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-04-11,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-04-14,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-04-15,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-04-16,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-04-17,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-04-21,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-04-22,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-04-23,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-04-24,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-04-25,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-04-28,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-04-29,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-04-30,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-05-01,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-05-02,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-05-05,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-05-06,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-05-07,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-05-08,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-05-09,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-05-12,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-05-13,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-05-14,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-05-15,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-05-16,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-05-19,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-05-20,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-05-21,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-05-22,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-05-23,180816.868329,0.0,180816.868329,80999.8683290001,0.0,0.0,0.0,0.07835879723640561,0.0,4459.367309999998
2025-05-27,166161.18797899998,14778.75,180939.93797899998,80999.8683290001,124.06964999999843,14778.75,14778.75,0.07773149923430049,123.06964999999036,4459.367309999998
2025-05-28,151368.23017899998,29386.5,180754.73017899998,80999.8683290001,-60.13815000000022,29386.5,29386.5,0.07867552144379159,-185.20780000000377,4459.367309999998
2025-05-29,136537.76487899997,44253.75,180791.51487899997,80999.8683290001,-22.35345000000848,44253.75,44253.75,0.07848802624235052,36.78469999998924,4459.367309999998
2025-05-30,121810.57022899996,58939.0,180749.57022899995,80999.8683290001,-63.29809999999725,58939.0,58939.0,0.0787018222119012,-41.944650000019465,4459.367309999998
2025-06-02,107112.63142899996,74088.75,181201.38142899994,80999.8683290001,389.51310000001627,74088.75,74088.75,0.0763988964857881,451.81119999999646,4459.367309999998
2025-06-03,92300.16972899996,89413.5,181713.66972899996,80999.8683290001,902.8014000000212,89413.5,89413.5,0.07378771308604769,512.2883000000147,4459.367309999998
2025-06-04,77372.18492899995,104287.74999999999,181659.93492899992,80999.8683290001,850.0665999999995,104287.74999999999,104287.74999999999,0.07406160459937809,-53.73480000003474,4459.367309999998
2025-06-05,62427.446778999954,118609.99999999999,181037.44677899993,80999.8683290001,228.57844999998633,118609.99999999999,118609.99999999999,0.0772344873761564,-622.4881499999901,4459.367309999998
2025-06-06,47456.95347899996,134806.5,182263.45347899996,80999.8683290001,1455.5851499999876,134806.5,134806.5,0.0709854117228368,1226.0067000000272,4459.367309999998
2025-06-09,32459.95487899996,149920.0,182379.95487899997,80999.8683290001,1573.0865499999993,149920.0,149920.0,0.07039159273121327,116.50140000000829,4459.367309999998
2025-06-10,17450.45377899996,165847.0,183297.45377899997,80999.8683290001,2491.5854500000337,165847.0,165847.0,0.06571501140589309,917.498900000006,4459.367309999998
2025-06-11,2341.6828289999594,180408.0,182749.68282899997,80999.8683290001,1944.8144999999954,180408.0,180408.0,0.06850705333130892,-547.7709500000055,4459.367309999998
2025-06-12,540.2928229999593,182936.25,183476.54282299997,80999.8683290001,2672.674493999966,182936.25,182936.25,0.06480217709215189,726.8599939999986,4459.367309999998
2025-06-13,540.2928229999593,180891.0,181431.29282299997,80999.8683290001,627.4244939999661,180891.0,180891.0,0.07522701570025381,-2045.25,4459.367309999998
2025-06-16,540.2928229999593,182612.03999999998,183152.33282299995,80999.8683290001,2348.4644939999507,182612.03999999998,182612.03999999998,0.06645470706410296,1721.039999999979,4459.367309999998
2025-06-17,540.2928229999593,181051.59,181591.88282299996,80999.8683290001,788.0144939999578,181051.59,181051.59,0.07440847281695101,-1560.4499999999825,4459.367309999998
2025-06-18,540.2928229999593,181024.32,181564.61282299997,80999.8683290001,760.7444939999826,181024.32,181024.32,0.07454747066505898,-27.269999999989523,4459.367309999998
2025-06-20,540.2928229999593,180066.84,180607.13282299996,80999.8683290001,-196.73550600004216,180066.84,180066.84,0.07942783955418528,-957.4800000000105,4459.367309999998
2025-06-23,540.2928229999593,181845.44999999998,182385.74282299995,80999.8683290001,1581.8744939999592,181845.44999999998,181845.44999999998,0.070362091016473,1778.609999999986,4459.367309999998
2025-06-24,540.2928229999593,183854.34,184394.63282299996,80999.8683290001,3590.7644939999577,183854.34,183854.34,0.06012258287251504,2008.890000000014,4459.367309999998
2025-06-25,540.2928229999593,183957.36000000002,184497.65282299998,80999.8683290001,3693.7844939999677,183957.36000000002,183957.36000000002,0.05959747989077352,103.02000000001863,4459.367309999998
2025-06-26,540.2928229999593,185396.61000000002,185936.90282299998,80999.8683290001,5133.034493999968,185396.61000000002,185396.61000000002,0.05226148235173883,1439.25,4459.367309999998
2025-06-27,540.2928229999593,186317.72999999998,186858.02282299995,80999.8683290001,6054.154493999957,186317.72999999998,186317.72999999998,0.047566443926756796,921.1199999999662,4459.367309999998
2025-06-30,540.2928229999593,187208.55000000002,187748.84282299998,80999.8683290001,6944.974493999973,187208.55000000002,187208.55000000002,0.04302584755522778,890.8200000000361,4459.367309999998
2025-07-01,540.2928229999593,187147.94999999998,187688.24282299995,80999.8683290001,6884.37449399996,187147.94999999998,187147.94999999998,0.04333473166213468,-60.600000000034925,4459.367309999998
2025-07-02,540.2928229999593,187996.35,188536.64282299997,80999.8683290001,7732.77449399998,187996.35,187996.35,0.03901035416544043,848.4000000000233,4459.367309999998
2025-07-03,540.2928229999593,189478.02000000002,190018.312823,80999.8683290001,9214.444493999976,189478.02000000002,189478.02000000002,0.03145813775157097,1481.6700000000128,4459.367309999998
2025-07-07,540.2928229999593,188066.03999999998,188606.33282299995,80999.8683290001,7802.464493999951,188066.03999999998,188066.03999999998,0.03865513744249783,-1411.9800000000396,4459.367309999998
2025-07-08,540.2928229999593,187963.02000000002,188503.312823,80999.8683290001,7699.444493999976,187963.02000000002,187963.02000000002,0.03918024042423906,-103.01999999996042,4459.367309999998
2025-07-09,540.2928229999593,189090.18,189630.47282299996,80999.8683290001,8826.60449399995,189090.18,189090.18,0.03343499603577413,1127.1599999999744,4459.367309999998
2025-07-10,540.2928229999593,189623.46000000002,190163.752823,80999.8683290001,9359.884493999982,189623.46000000002,189623.46000000002,0.03071681589499482,533.2800000000279,4459.367309999998
2025-07-11,540.2928229999593,188956.86000000002,189497.15282299998,80999.8683290001,8693.284493999967,188956.86000000002,188956.86000000002,0.03411454107096881,-666.6000000000058,4459.367309999998
2025-07-14,540.2928229999593,189317.43,189857.72282299996,80999.8683290001,9053.85449399995,189317.43,189317.43,0.03227668063487391,360.5699999999779,4459.367309999998
2025-07-15,540.2928229999593,188508.41999999998,189048.71282299995,80999.8683290001,8244.844493999963,188508.41999999998,188508.41999999998,0.03640028346207873,-809.0100000000093,4459.367309999998
2025-07-16,540.2928229999593,189138.66,189678.95282299997,80999.8683290001,8875.084493999975,189138.66,189138.66,0.033187888750248695,630.2400000000198,4459.367309999998
2025-07-17,540.2928229999593,190296.12,190836.41282299996,80999.8683290001,10032.544493999954,190296.12,190296.12,0.027288202308330317,1157.4599999999919,4459.367309999998
2025-07-18,540.2928229999593,190156.74000000002,190697.032823,80999.8683290001,9893.164493999979,190156.74000000002,190156.74000000002,0.027998635754215656,-139.37999999997555,4459.367309999998
